Time,Latitude,Longitude,Altitude,AltitudeDiff,Distance,Speed,Grade,HeartRate,Acceleration,HeartRate1min,HeartRate5min,HeartRate10min
2016-04-23T14:33:08Z,30.3227060,-97.7521980,205.0,0.0,0.0,0.0,0,86,0,86,86,86
2016-04-23T14:33:09Z,30.3226670,-97.7522260,205.0,0.0,5.1,0.0,0,85,0,85,85,85
2016-04-23T14:33:10Z,30.3226300,-97.7522570,205.0,0.0,10.2,0.0,0,84,0,84,84,84
2016-04-23T14:33:11Z,30.3225880,-97.7522800,205.0,0.0,15.4,18.36,0,84,0,84,84,84
2016-04-23T14:33:12Z,30.3225490,-97.7523010,206.8,0.0,20.1,18.0,0,86,0,86,86,86
2016-04-23T14:33:13Z,30.3225050,-97.7523220,206.8,0.0,25.4,18.36,0,87,0,87,87,87
2016-04-23T14:33:14Z,30.3224590,-97.7523460,206.8,0.0,31.1,18.720000000000002,0,89,0,89,89,89
2016-04-23T14:33:15Z,30.3224130,-97.7523740,206.8,0.0,36.8,19.08,0,89,0,89,89,89
2016-04-23T14:33:16Z,30.3223690,-97.7524030,206.8,0.0,42.5,19.44,0,90,0,90,90,90
2016-04-23T14:33:17Z,30.3223230,-97.7524290,206.8,0.0,48.2,20.16,0,91,0,91,91,91
2016-04-23T14:33:18Z,30.3222800,-97.7524550,206.8,0.0,53.6,20.16,0,92,0,92,92,92
2016-04-23T14:33:19Z,30.3222320,-97.7524860,206.8,0.0,59.7,20.52,0,93,0,93,93,93
2016-04-23T14:33:20Z,30.3221840,-97.7525140,206.8,0.0,65.7,20.88,0,93,0,93,93,93
2016-04-23T14:33:21Z,30.3221340,-97.7525420,206.8,0.0,71.9,21.240000000000002,0,93,0,93,93,93
2016-04-23T14:33:22Z,30.3220860,-97.7525740,206.8,0.0,78.0,21.6,0,93,0,93,93,93
2016-04-23T14:33:23Z,30.3220430,-97.7526080,206.8,0.0,83.8,21.6,0,93,0,93,93,93
2016-04-23T14:33:24Z,30.3219890,-97.7526420,206.8,0.0,90.7,22.32,0,90,0,90,90,90
2016-04-23T14:33:25Z,30.3219400,-97.7526700,206.8,0.0,96.7,22.32,0,88,0,88,88,88
2016-04-23T14:33:26Z,30.3218890,-97.7526980,206.8,0.0,103.0,22.32,0,86,0,86,86,86
2016-04-23T14:33:27Z,30.3218350,-97.7527270,206.8,0.0,109.6,22.68,0,85,0,85,85,85
2016-04-23T14:33:28Z,30.3217870,-97.7527570,206.6,0.0,115.7,23.040000000000003,0,83,0,83,83,83
2016-04-23T14:33:29Z,30.3217310,-97.7527910,206.2,0.0,122.7,23.040000000000003,0,82,0,82,82,82
2016-04-23T14:33:30Z,30.3216770,-97.7528250,205.6,0.0,129.6,23.759999999999998,0,82,0,82,82,82
2016-04-23T14:33:31Z,30.3216220,-97.7528580,205.2,0.0,136.5,24.12,0,81,0,81,81,81
2016-04-23T14:33:32Z,30.3215710,-97.7528920,204.8,0.0,143.0,24.12,0,80,0,80,80,80
2016-04-23T14:33:33Z,30.3215200,-97.7529270,204.6,0.0,149.6,24.48,0,80,0,80,80,80
2016-04-23T14:33:34Z,30.3214640,-97.7529630,204.6,0.0,156.8,24.48,0,80,0,80,80,80
2016-04-23T14:33:35Z,30.3214100,-97.7529910,204.6,0.0,163.3,24.12,0,79,0,79,79,79
2016-04-23T14:33:36Z,30.3213610,-97.7530240,204.6,0.0,169.6,23.759999999999998,0,79,0,79,79,79
2016-04-23T14:33:37Z,30.3213130,-97.7530570,204.6,0.0,175.9,23.759999999999998,0,80,0,80,80,80
2016-04-23T14:33:38Z,30.3212680,-97.7530810,204.6,0.0,181.4,23.040000000000003,0,79,0,79,79,79
2016-04-23T14:33:39Z,30.3212190,-97.7531120,204.6,0.0,187.6,22.32,0,79,0,79,79,79
2016-04-23T14:33:40Z,30.3211760,-97.7531400,204.6,0.0,193.1,21.6,0,79,0,79,79,79
2016-04-23T14:33:41Z,30.3211360,-97.7531620,204.6,0.0,198.0,20.52,0,80,0,80,80,80
2016-04-23T14:33:42Z,30.3210920,-97.7531880,204.6,0.0,203.5,19.8,0,80,0,80,80,80
2016-04-23T14:33:43Z,30.3210580,-97.7532120,204.6,0.0,207.9,19.08,0,80,0,80,80,80
2016-04-23T14:33:44Z,30.3210330,-97.7532270,204.6,0.0,211.1,16.92,0,80,0,80,80,80
2016-04-23T14:33:45Z,30.3209880,-97.7532540,204.6,0.0,216.7,16.92,0,80,0,80,80,80
2016-04-23T14:33:46Z,30.3209590,-97.7532760,204.6,0.0,220.6,16.2,0,80,0,80,80,80
2016-04-23T14:33:47Z,30.3209350,-97.7532940,204.6,0.0,223.7,14.4,0,79,0,79,79,79
2016-04-23T14:33:48Z,30.3209100,-97.7533060,204.6,0.0,226.8,13.68,0,79,0,79,79,79
2016-04-23T14:33:49Z,30.3208870,-97.7533190,204.6,0.0,229.6,13.32,0,79,0,79,79,79
2016-04-23T14:33:50Z,30.3208730,-97.7533270,204.6,0.0,231.3,10.44,0,78,0,78,78,78
2016-04-23T14:33:51Z,30.3208510,-97.7533460,204.6,0.0,234.4,10.08,0,78,0,78,78,78
2016-04-23T14:33:52Z,30.3208370,-97.7533570,204.6,0.0,236.3,9.0,0,77,0,77,77,77
2016-04-23T14:33:53Z,30.3208240,-97.7533600,204.6,0.0,237.8,7.920000000000001,0,77,0,77,77,77
2016-04-23T14:33:54Z,30.3208180,-97.7533680,204.6,0.0,238.8,6.48,0,78,0,78,78,78
2016-04-23T14:33:55Z,30.3208130,-97.7533670,204.6,0.0,239.3,5.760000000000001,0,79,0,79,79,79
2016-04-23T14:33:56Z,30.3208130,-97.7533670,204.6,0.0,239.3,3.6,0,79,0,79,79,79
2016-04-23T14:33:57Z,30.3208110,-97.7533680,204.6,0.0,239.6,2.52,0,79,0,79,79,79
2016-04-23T14:33:58Z,30.3208110,-97.7533670,204.6,0.0,239.6,1.4400000000000002,0,80,0,80,80,80
2016-04-23T14:33:59Z,30.3208090,-97.7533660,204.6,0.0,239.8,0.7200000000000001,0,80,0,80,80,80
2016-04-23T14:34:00Z,30.3208090,-97.7533640,204.6,0.0,240.0,0.36000000000000004,0,80,0,80,80,80
2016-04-23T14:34:01Z,30.3208070,-97.7533630,204.6,0.0,240.2,0.7200000000000001,0,79,0,79,79,79
2016-04-23T14:34:02Z,30.3208060,-97.7533610,204.6,0.0,240.5,0.7200000000000001,0,78,0,78,78,78
2016-04-23T14:34:03Z,30.3208050,-97.7533600,204.6,0.0,240.6,0.7200000000000001,0,78,0,78,78,78
2016-04-23T14:34:04Z,30.3207990,-97.7533640,204.6,0.0,241.4,1.08,0,79,0,79,79,79
2016-04-23T14:34:05Z,30.3207910,-97.7533730,204.6,0.0,242.6,1.8,0,79,0,79,79,79
2016-04-23T14:34:06Z,30.3207830,-97.7533840,204.6,0.0,244.0,2.8800000000000003,0,80,0,80,80,80
2016-04-23T14:34:07Z,30.3207500,-97.7534040,204.6,0.0,248.1,5.4,0,79,0,79,79,79
2016-04-23T14:34:08Z,30.3207310,-97.7534130,204.6,0.0,250.4,7.2,0,79,0,79,79,79
2016-04-23T14:34:09Z,30.3207010,-97.7534300,204.6,0.0,254.1,9.0,0,81,0,159.57000000000005,81,81
