Time,Latitude,Longitude,Altitude,AltitudeDiff,Distance,Speed,Grade,HeartRate,Acceleration,HeartRate1min,HeartRate5min,HeartRate10min
2017-03-25T14:47:13Z,30.3132810,-97.7327240,184.6,0.0,4.1,0.0,0,104,0,104,104,104
2017-03-25T14:47:14Z,30.3132450,-97.7327270,184.6,0.0,8.4,0.0,0,105,0,105,105,105
2017-03-25T14:47:15Z,30.3132130,-97.7327240,184.6,0.0,12.7,0.0,0,105,0,105,105,105
2017-03-25T14:47:16Z,30.3131730,-97.7327220,185.2,0.0,17.2,15.840000000000002,0,106,0,106,106,106
2017-03-25T14:47:17Z,30.3131320,-97.7327200,185.2,0.0,21.9,15.840000000000002,0,107,0,107,107,107
2017-03-25T14:47:18Z,30.3130870,-97.7327190,185.2,0.0,26.7,16.2,0,107,0,107,107,107
2017-03-25T14:47:19Z,30.3130470,-97.7327130,185.4,0.0,31.3,16.56,0,107,0,107,107,107
2017-03-25T14:47:20Z,30.3130150,-97.7326980,185.4,0.0,35.4,16.2,0,106,0,106,106,106
2017-03-25T14:47:21Z,30.3129970,-97.7326800,185.4,0.0,38.4,15.120000000000001,0,105,0,105,105,105
2017-03-25T14:47:22Z,30.3129730,-97.7326610,185.2,0.0,40.9,13.68,0,104,0,104,104,104
2017-03-25T14:47:23Z,30.3129540,-97.7326470,185.2,0.0,43.5,12.24,0,103,0,103,103,103
2017-03-25T14:47:24Z,30.3129310,-97.7326260,185.2,0.0,46.2,10.8,0,103,0,103,103,103
2017-03-25T14:47:25Z,30.3129080,-97.7326130,185.2,0.0,48.9,9.72,0,103,0,103,103,103
2017-03-25T14:47:26Z,30.3128820,-97.7326040,185.2,0.0,52.0,9.72,0,103,0,103,103,103
2017-03-25T14:47:27Z,30.3128450,-97.7326030,185.2,0.0,55.7,10.8,0,103,0,103,103,103
2017-03-25T14:47:28Z,30.3128050,-97.7326050,185.2,0.0,60.0,11.879999999999999,0,103,0,103,103,103
2017-03-25T14:47:29Z,30.3127640,-97.7326070,185.2,0.0,64.7,13.32,0,103,0,103,103,103
2017-03-25T14:47:30Z,30.3127130,-97.7326100,185.4,0.0,69.9,15.120000000000001,0,105,0,105,105,105
2017-03-25T14:47:31Z,30.3126680,-97.7326110,185.4,0.0,75.6,16.92,0,105,0,105,105,105
