Time,Latitude,Longitude,Altitude,AltitudeDiff,Distance,Speed,Grade,HeartRate,Acceleration,HeartRate1min,HeartRate5min,HeartRate10min
2016-10-20T22:01:26Z,30.3133090,-97.7327110,185.8,0.0,3.5,0.0,0,81,0,81,81,81
2016-10-20T22:01:27Z,30.3132770,-97.7327150,185.8,0.0,7.2,0.0,0,82,0,82,82,82
2016-10-20T22:01:28Z,30.3132430,-97.7327170,186.4,0.0,11.0,13.68,0,82,0,82,82,82
2016-10-20T22:01:29Z,30.3132120,-97.7327200,186.8,0.0,15.2,14.04,0,83,0,83,83,83
2016-10-20T22:01:30Z,30.3131720,-97.7327230,186.6,0.0,19.4,14.4,0,83,0,83,83,83
2016-10-20T22:01:31Z,30.3131300,-97.7327240,186.6,0.0,23.9,14.76,0,84,0,84,84,84
2016-10-20T22:01:32Z,30.3130930,-97.7327230,186.6,0.0,28.4,15.120000000000001,0,84,0,84,84,84
2016-10-20T22:01:33Z,30.3130500,-97.7327170,186.6,0.0,33.0,15.840000000000002,0,83,0,83,83,83
2016-10-20T22:01:34Z,30.3130110,-97.7327020,186.6,0.0,37.6,16.2,0,84,0,84,84,84
2016-10-20T22:01:35Z,30.3129800,-97.7326810,186.6,0.0,41.6,15.840000000000002,0,83,0,83,83,83
2016-10-20T22:01:36Z,30.3129510,-97.7326560,186.4,0.0,45.2,15.48,0,82,0,82,82,82
2016-10-20T22:01:37Z,30.3129230,-97.7326380,186.2,0.0,48.6,14.4,0,81,0,81,81,81
2016-10-20T22:01:38Z,30.3128970,-97.7326290,186.2,0.0,51.6,13.32,0,80,0,80,80,80
2016-10-20T22:01:39Z,30.3128690,-97.7326220,186.2,0.0,54.6,12.24,0,80,0,80,80,80
2016-10-20T22:01:40Z,30.3128400,-97.7326220,186.2,0.0,57.9,11.879999999999999,0,80,0,80,80,80
2016-10-20T22:01:41Z,30.3128030,-97.7326210,186.2,0.0,61.6,11.879999999999999,0,80,0,80,80,80
2016-10-20T22:01:42Z,30.3127640,-97.7326190,186.2,0.0,65.9,12.6,0,81,0,81,81,81
