Time,Latitude,Longitude,Altitude,AltitudeDiff,Distance,Speed,Grade,HeartRate,Acceleration,HeartRate1min,HeartRate5min,HeartRate10min
2016-11-12T14:34:46Z,30.3112360,-97.7327460,246.2,0.0,0.0,0.0,0,84,0,84,84,84
2016-11-12T14:34:47Z,30.3112100,-97.7327600,246.2,0.0,3.2,0.0,0,83,0,83,83,83
2016-11-12T14:34:48Z,30.3111640,-97.7327830,246.0,0.0,8.8,0.0,0,82,0,82,82,82
2016-11-12T14:34:49Z,30.3111270,-97.7327990,245.6,0.0,13.2,15.840000000000002,0,81,0,81,81,81
2016-11-12T14:34:50Z,30.3110970,-97.7328150,245.6,0.0,16.8,15.120000000000001,0,81,0,81,81,81
2016-11-12T14:34:51Z,30.3110730,-97.7328260,246.0,0.0,19.7,14.04,0,80,0,80,80,80
2016-11-12T14:34:52Z,30.3110620,-97.7328330,246.0,0.0,21.1,12.96,0,80,0,80,80,80
2016-11-12T14:34:53Z,30.3110580,-97.7328380,245.8,0.0,21.8,9.360000000000001,0,81,0,81,81,81
2016-11-12T14:35:06Z,30.3109820,-97.7329080,245.6,0.0,32.6,2.8800000000000003,0,82,0,82,82,82
2016-11-12T14:35:07Z,30.3109570,-97.7329250,245.4,0.0,35.8,3.6,0,83,0,83,83,83
2016-11-12T14:35:08Z,30.3109160,-97.7329490,245.4,0.0,40.9,4.680000000000001,0,85,0,85,85,85
2016-11-12T14:35:09Z,30.3108740,-97.7329730,245.4,0.0,46.1,5.4,0,86,0,86,86,86
2016-11-12T14:35:10Z,30.3108340,-97.7329930,245.4,0.0,51.0,6.12,0,88,0,88,88,88
2016-11-12T14:35:11Z,30.3107860,-97.7330170,245.4,0.0,56.8,6.12,0,89,0,89,89,89
2016-11-12T14:35:12Z,30.3107410,-97.7330430,245.4,0.0,62.4,19.08,0,90,0,90,90,90
2016-11-12T14:35:13Z,30.3106910,-97.7330770,245.4,0.0,68.8,20.16,0,92,0,92,92,92
2016-11-12T14:35:14Z,30.3106430,-97.7331100,245.2,0.0,75.1,20.88,0,93,0,93,93,93
2016-11-12T14:35:15Z,30.3105960,-97.7331400,245.2,0.0,81.0,21.6,0,94,0,94,94,94
2016-11-12T14:35:16Z,30.3105440,-97.7331740,245.2,0.0,87.7,22.32,0,95,0,95,95,95
2016-11-12T14:35:17Z,30.3104990,-97.7332010,245.0,0.0,93.3,22.32,0,94,0,94,94,94
2016-11-12T14:35:18Z,30.3104470,-97.7332340,245.0,0.0,99.9,22.32,0,94,0,94,94,94
2016-11-12T14:35:19Z,30.3103990,-97.7332670,244.8,0.0,106.1,22.32,0,93,0,93,93,93
2016-11-12T14:35:20Z,30.3103520,-97.7332990,245.0,0.0,112.2,22.32,0,92,0,92,92,92
2016-11-12T14:35:21Z,30.3103040,-97.7333290,244.8,0.0,118.3,21.96,0,91,0,91,91,91
2016-11-12T14:35:22Z,30.3102590,-97.7333580,244.8,0.0,124.0,21.96,0,91,0,91,91,91
2016-11-12T14:35:23Z,30.3102090,-97.7333940,244.8,0.0,130.5,21.96,0,91,0,91,91,91
2016-11-12T14:35:24Z,30.3101540,-97.7334300,244.8,0.0,137.6,22.68,0,92,0,92,92,92
2016-11-12T14:35:25Z,30.3100990,-97.7334640,244.6,0.0,144.5,23.400000000000002,0,94,0,94,94,94
2016-11-12T14:35:26Z,30.3100450,-97.7335000,244.6,0.0,151.4,23.759999999999998,0,95,0,95,95,95
2016-11-12T14:35:27Z,30.3099920,-97.7335370,244.6,0.0,158.3,24.840000000000003,0,96,0,96,96,96
2016-11-12T14:35:28Z,30.3099310,-97.7335780,244.4,0.0,166.2,25.56,0,99,0,99,99,99
2016-11-12T14:35:29Z,30.3099120,-97.7336010,244.4,0.0,169.2,22.68,0,100,0,100,100,100
2016-11-12T14:35:30Z,30.3098190,-97.7336670,244.4,0.0,181.4,26.64,0,101,0,101,101,101
2016-11-12T14:35:31Z,30.3097510,-97.7337160,244.2,0.0,190.3,28.08,0,101,0,101,101,101
2016-11-12T14:35:32Z,30.3096930,-97.7337600,244.2,0.0,198.0,28.44,0,101,0,101,101,101
2016-11-12T14:35:33Z,30.3096280,-97.7338070,244.4,0.0,206.5,29.16,0,102,0,102,102,102
2016-11-12T14:35:34Z,30.3095680,-97.7338490,244.2,0.0,214.3,32.4,0,101,0,101,101,101
2016-11-12T14:35:35Z,30.3095290,-97.7338780,244.4,0.0,219.5,27.36,0,101,0,101,101,101
2016-11-12T14:35:36Z,30.3094470,-97.7339360,244.2,0.0,230.2,28.8,0,101,0,101,101,101
2016-11-12T14:35:37Z,30.3093920,-97.7339770,244.4,0.0,237.5,28.44,0,101,0,101,101,101
2016-11-12T14:35:38Z,30.3093270,-97.7340220,244.4,0.0,245.9,28.44,0,101,0,101,101,101
2016-11-12T14:35:39Z,30.3092650,-97.7340640,244.4,0.0,253.9,28.44,0,101,0,101,101,101
2016-11-12T14:35:40Z,30.3092060,-97.7341040,244.4,0.0,261.5,30.240000000000002,0,102,0,102,102,102
2016-11-12T14:35:41Z,30.3091450,-97.7341470,244.4,0.0,269.5,28.44,0,101,0,101,101,101
2016-11-12T14:35:42Z,30.3090830,-97.7341880,244.4,0.0,277.4,28.8,0,101,0,101,101,101
2016-11-12T14:35:43Z,30.3090170,-97.7342350,244.4,0.0,286.0,28.8,0,101,0,101,101,101
2016-11-12T14:35:44Z,30.3089530,-97.7342770,244.4,0.0,294.2,29.16,0,101,0,101,101,101
2016-11-12T14:35:45Z,30.3088900,-97.7343190,244.2,0.0,302.3,29.52,0,101,0,101,101,101
2016-11-12T14:35:46Z,30.3088260,-97.7343600,244.2,0.0,310.4,29.52,0,101,0,101,101,101
2016-11-12T14:35:47Z,30.3087680,-97.7343970,244.2,0.0,317.8,29.16,0,101,0,101,101,101
2016-11-12T14:35:48Z,30.3086950,-97.7344450,244.0,0.0,327.1,29.52,0,101,0,101,101,101
2016-11-12T14:35:49Z,30.3086310,-97.7344870,243.8,0.0,335.3,29.52,0,101,0,101,101,101
2016-11-12T14:35:50Z,30.3085640,-97.7345300,243.8,0.0,343.9,29.880000000000003,0,101,0,101,101,101
2016-11-12T14:35:51Z,30.3084980,-97.7345720,243.8,0.0,352.2,30.240000000000002,0,102,0,102,102,102
2016-11-12T14:35:52Z,30.3084400,-97.7346100,243.4,0.0,359.7,30.240000000000002,0,102,0,102,102,102
2016-11-12T14:35:53Z,30.3083730,-97.7346540,243.4,0.0,368.2,29.52,0,102,0,102,102,102
2016-11-12T14:35:54Z,30.3083040,-97.7346990,243.6,0.0,377.0,29.880000000000003,0,103,0,103,103,103
2016-11-12T14:35:55Z,30.3082430,-97.7347370,243.8,0.0,384.8,29.52,0,103,0,103,103,103
2016-11-12T14:35:56Z,30.3081750,-97.7347800,244.0,0.0,393.4,29.52,0,102,0,102,102,102
2016-11-12T14:35:57Z,30.3081150,-97.7348210,244.0,0.0,401.1,29.880000000000003,0,103,0,103,103,103
2016-11-12T14:35:58Z,30.3080460,-97.7348660,244.0,0.0,409.9,29.880000000000003,0,103,0,103,103,103
2016-11-12T14:35:59Z,30.3079820,-97.7349070,244.0,0.0,418.1,29.52,0,103,0,183.39166666666668,103,103
2016-11-12T14:36:00Z,30.3079140,-97.7349500,243.8,0.0,426.7,30.240000000000002,0,104,0,190.30666666666667,104,104
2016-11-12T14:36:01Z,30.3078460,-97.7349940,243.6,0.0,435.4,30.240000000000002,0,104,0,197.27166666666668,104,104
